geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17031070400,3371,2487,1644,2637,10139,17031,2984,2646,109,124,105,0.01
17031070500,5128,1667,986,2125,9906,17031,2928,2647,97,100,84,0.01
17031070600,4410,2967,1713,2213,11303,17031,2981,2630,30,150,171,0.01
17031070700,3243,1807,896,2051,7997,17031,3481,2766,212,243,260,0.01
17031071000,5994,2925,1987,2611,13517,17031,4442,3809,214,195,224,0.01
17031071100,3904,2453,2126,3035,11518,17031,2944,2590,93,141,120,0.01
17031071200,2779,1677,1198,1117,6771,17031,1906,1679,64,90,73,0.01
17031071300,4787,1457,2218,1327,9789,17031,3513,3148,54,204,107,0.01
17031071400,5120,1727,1605,905,9357,17031,4570,3888,260,281,141,0.01
17031071500,7781,3803,4013,3379,18976,17031,5768,5100,282,245,141,0.01
17031071600,2363,961,1015,546,4885,17031,1783,1543,101,69,70,0.01
17031071700,1430,1103,585,1073,4191,17031,1652,1330,195,64,63,0.01
17031071800,3338,856,937,1195,6326,17031,2646,2051,416,98,81,0.01
17031080100,7638,2640,2521,1707,14506,17031,6013,5448,150,275,140,0.01
17031080201,3493,1030,642,1260,6425,17031,3287,2941,109,144,93,0.01
17031080202,3299,806,1175,754,6034,17031,3498,3112,79,215,92,0.01
17031080300,4458,1408,1754,1728,9348,17031,4315,3590,266,327,132,0.01
17031080400,1770,3563,1014,1410,7757,17031,4317,1545,2568,94,110,0.01
17031081000,6634,1686,2117,1658,12095,17031,7546,5672,925,684,265,0.01
17031081100,2949,795,896,476,5116,17031,3640,2713,466,337,124,0.01
17031081201,4797,1396,1080,368,7641,17031,4059,3422,175,318,144,0.01
17031081202,3130,588,721,660,5099,17031,2995,2713,74,135,73,0.01
17031081300,3829,1384,1947,1858,9018,17031,4884,4110,179,485,110,0.01
17031081401,2948,2111,1878,1605,8542,17031,2279,1733,130,343,73,0.01
17031081402,2377,935,1765,817,5894,17031,4243,3027,280,784,152,0.01
17031081403,6381,2664,5274,2842,17161,17031,6229,4384,276,1349,220,0.01
17031081500,5195,2122,2946,2126,12389,17031,4379,3398,147,698,136,0.01
17031081600,3517,876,867,1431,6691,17031,3545,2811,125,481,128,0.01
17031081700,4654,2810,3349,3659,14472,17031,3102,2119,321,403,259,0.01
17031081800,10271,5090,5434,5484,26279,17031,6866,5783,175,700,208,0.01
17031081900,926,603,873,1727,4129,17031,1053,428,542,54,29,0.01
17031090100,9111,5909,5453,3666,24139,17031,3405,3175,11,107,112,0.01
17031090200,11998,9570,7841,8665,38074,17031,6564,6192,21,142,209,0.01
17031090300,3112,2107,2401,1224,8844,17031,1372,1290,2,30,50,0.01
17031100100,10066,8472,8526,7348,34412,17031,5313,4649,41,265,358,0.01
17031100200,13046,6316,8598,7132,35092,17031,6749,6216,27,157,349,0.01
17031100300,9913,7287,7373,6328,30901,17031,6177,5704,29,218,226,0.01
17031100400,5471,1778,1983,2118,11350,17031,3066,2792,14,118,142,0.01
17031100500,11129,8103,7784,7142,34158,17031,5779,5083,26,315,355,0.01
17031100600,11351,9884,9329,9799,40363,17031,4832,4179,36,293,324,0.01
17031100700,7601,4404,4551,4761,21317,17031,4826,4119,19,343,345,0.01
17031110100,7692,7278,8021,6824,29815,17031,5254,4294,71,382,507,0.01
17031110200,5142,2590,3496,2191,13419,17031,2828,2244,21,262,301,0.01
17031110300,11409,7125,7096,7260,32890,17031,5161,4174,45,438,504,0.01
17031110400,5731,4784,3710,4646,18871,17031,4352,3504,56,307,485,0.01
17031110501,5961,4676,5184,5916,21737,17031,4639,3422,67,562,588,0.01
17031110502,4686,3109,4388,2719,14902,17031,3214,2450,50,327,387,0.01
17031120100,7010,3444,6117,4331,20902,17031,4198,3788,26,217,167,0.01
17031120200,9473,6384,8651,8431,32939,17031,4430,3863,22,386,159,0.01
17031120300,12448,8477,9414,7343,37682,17031,6365,5036,61,920,348,0.01
17031120400,5689,3656,5311,4112,18768,17031,3515,2504,45,496,470,0.01
17031130100,7592,4528,6990,5252,24362,17031,5133,3393,51,1415,274,0.01
